id,order,quality,duration,date,species
OriOri00017,Passeriformes,b,0.953,2008-07-09,Oriolus oriolus
OriOri00018,Passeriformes,b,1.134,2008-07-09,Oriolus oriolus
OriOri00019,Passeriformes,b,1.042,2008-07-12,Oriolus oriolus
OriOri00020,Passeriformes,b,1.331,2008-07-12,Oriolus oriolus
OriOri00021,Passeriformes,b,1.604,2008-07-12,Oriolus oriolus
OriOri00022,Passeriformes,b,0.82,2008-08-31,Oriolus oriolus
OriOri00023,Passeriformes,b,1.447,1964-05-18,Oriolus oriolus
OtuSco00001,Strigiformes,u,1.052,2011-07-18,Otus scops
OtuSco00002,Strigiformes,u,1.241,2011-07-18,Otus scops
OtuSco00003,Strigiformes,u,0.959,2011-07-19,Otus scops
OtuSco00004,Strigiformes,u,0.989,2011-07-19,Otus scops
OtuSco00005,Strigiformes,u,1.025,2011-07-19,Otus scops
OtuSco00006,Strigiformes,u,1.007,1993-04-15,Otus scops
OtuSco00007,Strigiformes,u,0.945,1993-04-15,Otus scops
OtuSco00008,Strigiformes,u,1.037,1993-04-15,Otus scops
OtuSco00009,Strigiformes,u,2.935,1993-04-15,Otus scops
OtuSco00010,Strigiformes,u,1.169,1993-04-15,Otus scops
OtuSco00011,Strigiformes,u,1.013,1993-04-15,Otus scops
OtuSco00012,Strigiformes,u,0.988,1993-04-15,Otus scops
OtuSco00013,Strigiformes,u,0.888,1993-04-15,Otus scops
OtuSco00014,Strigiformes,u,0.806,1993-04-15,Otus scops
OtuSco00015,Strigiformes,u,1.013,1996-09-24,Otus scops
OtuSco00016,Strigiformes,u,0.898,1996-09-24,Otus scops
PanBia00001,Passeriformes,b,0.457,2008-10-23,Panurus biarmicus
PanBia00002,Passeriformes,b,0.488,2008-10-23,Panurus biarmicus
PanBia00003,Passeriformes,b,0.477,2008-10-23,Panurus biarmicus
PanBia00004,Passeriformes,b,0.485,2008-10-23,Panurus biarmicus
PanBia00005,Passeriformes,b,0.261,2008-10-23,Panurus biarmicus
PanBia00006,Passeriformes,b,0.721,2008-10-23,Panurus biarmicus
PanBia00007,Passeriformes,b,0.706,2008-10-23,Panurus biarmicus
PanBia00008,Passeriformes,b,0.457,2008-10-23,Panurus biarmicus
PanBia00009,Passeriformes,b,0.602,2008-10-23,Panurus biarmicus
PanBia00010,Passeriformes,b,0.496,2008-10-23,Panurus biarmicus
PanBia00011,Passeriformes,b,2.114,1963-08-17,Panurus biarmicus
PanBia00012,Passeriformes,b,0.521,1965-04-30,Panurus biarmicus
PanBia00013,Passeriformes,b,0.756,1965-04-30,Panurus biarmicus
PanBia00014,Passeriformes,b,0.503,1965-04-30,Panurus biarmicus
PanBia00015,Passeriformes,b,0.767,1965-04-30,Panurus biarmicus
PanHal00001,Accipitriformes,b,1.279,2012-05-29,Pandion haliaetus
PanHal00002,Accipitriformes,b,2.65,2012-05-29,Pandion haliaetus
PanHal00003,Accipitriformes,b,4.177,1987-08-09,Pandion haliaetus
PanHal00004,Accipitriformes,b,1.233,1987-08-09,Pandion haliaetus
ParMaj00001,Passeriformes,b,2.663,1983-03-17,Parus major
ParMaj00002,Passeriformes,b,2.118,1983-03-17,Parus major
ParMaj00003,Passeriformes,b,0.994,1983-03-20,Parus major
ParMaj00004,Passeriformes,b,1.127,1983-03-20,Parus major
ParMaj00005,Passeriformes,b,5.116,1983-03-24,Parus major
ParMaj00006,Passeriformes,b,0.886,1983-03-24,Parus major
ParMaj00007,Passeriformes,b,0.974,1983-03-24,Parus major
ParMaj00008,Passeriformes,b,2.638,1967-05-20,Parus major
ParMaj00009,Passeriformes,b,1.515,1972-03-25,Parus major
ParMaj00010,Passeriformes,b,1.308,1972-03-25,Parus major
ParMaj00011,Passeriformes,b,1.183,1972-03-25,Parus major
ParMaj00012,Passeriformes,b,1.804,1972-03-25,Parus major
ParMaj00013,Passeriformes,b,0.836,1972-03-25,Parus major
ParMaj00014,Passeriformes,b,3.091,1972-03-25,Parus major
ParMaj00015,Passeriformes,b,1.159,1972-03-25,Parus major
ParMaj00016,Passeriformes,b,1.204,1972-03-25,Parus major
ParMaj00017,Passeriformes,b,4.672,1972-04-13,Parus major
ParMaj00018,Passeriformes,b,3.325,1972-04-13,Parus major
ParMaj00019,Passeriformes,b,2.84,1973-06-03,Parus major
ParMaj00020,Passeriformes,b,2.014,1973-06-03,Parus major
ParMaj00021,Passeriformes,b,2.205,1973-06-03,Parus major
ParMaj00022,Passeriformes,b,3.089,1973-05-20,Parus major
ParMaj00023,Passeriformes,b,2.705,1974-06-01,Parus major
ParMaj00024,Passeriformes,b,2.372,1974-06-01,Parus major
ParMaj00025,Passeriformes,b,2.492,1974-06-01,Parus major
ParMaj00026,Passeriformes,b,2.562,1987-05-24,Parus major
ParMaj00027,Passeriformes,b,2.404,1987-05-24,Parus major
ParMaj00028,Passeriformes,b,2.796,1988-04-04,Parus major
ParMaj00029,Passeriformes,b,1.136,1979-03-17,Parus major
ParMaj00030,Passeriformes,b,2.637,1979-03-17,Parus major
ParMaj00031,Passeriformes,b,2.794,1979-03-17,Parus major
ParMaj00032,Passeriformes,b,1.048,1979-03-17,Parus major
ParMaj00033,Passeriformes,b,1.106,1979-03-17,Parus major
ParMaj00034,Passeriformes,b,2.826,1979-03-18,Parus major
ParMaj00035,Passeriformes,b,3.083,1979-03-18,Parus major
ParMaj00036,Passeriformes,b,2.436,1979-03-18,Parus major
ParMaj00037,Passeriformes,b,1.258,1979-04-05,Parus major
ParMaj00038,Passeriformes,b,1.072,1979-04-05,Parus major
ParMaj00039,Passeriformes,b,1.738,1979-04-05,Parus major
ParMaj00040,Passeriformes,b,1.804,1979-04-05,Parus major
ParMaj00041,Passeriformes,b,1.318,1979-04-05,Parus major
ParMaj00042,Passeriformes,b,2.644,1989-03-27,Parus major
ParMaj00043,Passeriformes,b,3.55,1993-04-30,Parus major
ParMaj00044,Passeriformes,b,2.545,1993-04-30,Parus major
ParMaj00045,Passeriformes,b,3.544,1993-04-30,Parus major
ParMaj00046,Passeriformes,b,4.892,1993-04-30,Parus major
ParMaj00047,Passeriformes,b,2.892,1993-04-30,Parus major
ParMaj00048,Passeriformes,b,2.839,1993-04-14,Parus major
ParMaj00049,Passeriformes,b,2.736,1993-04-14,Parus major
ParMaj00050,Passeriformes,b,4.119,1992-03-07,Parus major
ParMaj00051,Passeriformes,b,3.995,1992-03-07,Parus major
ParMaj00052,Passeriformes,b,3.249,1992-03-07,Parus major
ParMaj00053,Passeriformes,b,0.944,1992-03-18,Parus major
ParMaj00054,Passeriformes,b,0.933,1992-04-30,Parus major
ParMaj00055,Passeriformes,b,1.874,1992-04-30,Parus major
ParMaj00056,Passeriformes,b,3.35,1992-04-30,Parus major
ParMaj00057,Passeriformes,b,2.332,1992-04-30,Parus major
ParMaj00058,Passeriformes,b,2.348,1993-04-30,Parus major
ParMaj00059,Passeriformes,b,2.944,1993-04-30,Parus major
ParMaj00060,Passeriformes,b,2.911,1993-04-30,Parus major
ParMaj00061,Passeriformes,b,1.098,1993-04-30,Parus major
ParMaj00062,Passeriformes,b,4.742,1993-04-30,Parus major
ParMaj00063,Passeriformes,b,1.028,1993-04-30,Parus major
ParMaj00064,Passeriformes,b,0.936,2005-04-13,Parus major
ParMaj00065,Passeriformes,b,0.962,2005-04-13,Parus major
ParMaj00066,Passeriformes,b,0.851,2005-04-13,Parus major
ParMaj00067,Passeriformes,b,3.285,2005-04-13,Parus major
ParMaj00068,Passeriformes,b,2.32,2005-04-13,Parus major
ParMaj00069,Passeriformes,b,3.549,2005-04-13,Parus major
ParMaj00070,Passeriformes,b,2.363,2005-04-13,Parus major
ParMaj00071,Passeriformes,b,2.794,2005-04-13,Parus major
ParMaj00072,Passeriformes,b,1.115,2005-04-13,Parus major
ParMaj00073,Passeriformes,b,0.819,2005-04-13,Parus major
ParMaj00074,Passeriformes,b,2.047,2005-04-13,Parus major
ParMaj00075,Passeriformes,b,2.761,2005-04-13,Parus major
ParMaj00076,Passeriformes,b,1.134,2005-02-20,Parus major
ParMaj00077,Passeriformes,b,1.366,2005-02-20,Parus major
ParMaj00078,Passeriformes,b,1.076,2005-02-20,Parus major
ParMaj00079,Passeriformes,b,1.436,2005-02-20,Parus major
ParMaj00080,Passeriformes,b,1.014,2005-02-20,Parus major
ParMaj00081,Passeriformes,b,2.695,2005-03-28,Parus major
ParMaj00082,Passeriformes,b,2.005,2005-03-28,Parus major
ParMaj00083,Passeriformes,b,2.029,2005-03-28,Parus major
ParMaj00084,Passeriformes,b,2.37,2005-03-28,Parus major
ParMaj00085,Passeriformes,b,2.156,2005-03-28,Parus major
ParMaj00086,Passeriformes,b,1.285,2005-03-28,Parus major
ParMaj00087,Passeriformes,b,1.654,2005-03-28,Parus major
ParMaj00088,Passeriformes,b,1.192,2005-03-28,Parus major
ParMaj00089,Passeriformes,b,3.013,2005-03-28,Parus major
ParMaj00090,Passeriformes,b,1.117,2005-03-28,Parus major
ParMaj00091,Passeriformes,b,1.167,2005-03-28,Parus major
ParMaj00092,Passeriformes,b,1.245,2005-03-28,Parus major
ParMaj00093,Passeriformes,b,1.073,2005-03-28,Parus major
ParMaj00094,Passeriformes,b,1.152,2005-03-28,Parus major
ParMaj00095,Passeriformes,b,1.295,2005-03-28,Parus major
ParMaj00096,Passeriformes,b,1.023,2005-03-28,Parus major
ParMaj00097,Passeriformes,b,1.515,2005-03-28,Parus major
ParMaj00098,Passeriformes,b,1.427,2005-03-28,Parus major
ParMaj00099,Passeriformes,b,1.391,2005-03-28,Parus major
ParMaj00100,Passeriformes,b,0.955,2005-03-28,Parus major
ParMaj00101,Passeriformes,b,1.253,2005-03-28,Parus major
ParMaj00102,Passeriformes,b,2.99,2005-03-28,Parus major
ParMaj00103,Passeriformes,b,1.496,2005-03-28,Parus major
ParMaj00104,Passeriformes,b,1.185,2005-03-28,Parus major
ParMaj00105,Passeriformes,b,0.876,2005-04-03,Parus major
ParMaj00106,Passeriformes,b,0.997,2005-04-03,Parus major
ParMaj00107,Passeriformes,b,1.545,2005-04-10,Parus major
ParMaj00108,Passeriformes,b,1.324,2005-04-10,Parus major
ParMaj00109,Passeriformes,b,1.081,2005-04-10,Parus major
ParMaj00110,Passeriformes,b,0.975,2005-04-10,Parus major
ParMaj00111,Passeriformes,b,1.345,2005-04-10,Parus major
ParMaj00112,Passeriformes,b,1.362,2006-04-20,Parus major
ParMaj00113,Passeriformes,b,1.411,2006-04-20,Parus major
ParMaj00114,Passeriformes,b,1.137,2006-04-20,Parus major
ParMaj00115,Passeriformes,b,1.686,2006-04-20,Parus major
ParMaj00116,Passeriformes,b,3.434,2006-04-13,Parus major
ParMaj00117,Passeriformes,b,3.83,2006-04-13,Parus major
ParMaj00118,Passeriformes,b,2.321,2006-04-13,Parus major
ParMaj00119,Passeriformes,b,3.632,2006-04-13,Parus major
ParMaj00120,Passeriformes,b,2.064,2006-04-13,Parus major
ParMaj00121,Passeriformes,b,2.296,2006-04-13,Parus major
ParMaj00122,Passeriformes,b,0.995,2007-01-07,Parus major
ParMaj00123,Passeriformes,b,0.587,2007-01-07,Parus major
ParMaj00124,Passeriformes,b,1.033,2007-01-07,Parus major
ParMaj00125,Passeriformes,b,0.871,2007-01-07,Parus major
ParMaj00126,Passeriformes,b,1.909,2007-01-07,Parus major
ParMaj00127,Passeriformes,b,1.225,2008-03-29,Parus major
ParMaj00128,Passeriformes,b,1.209,2008-03-29,Parus major
ParMaj00129,Passeriformes,b,1.041,2008-03-29,Parus major
ParMaj00130,Passeriformes,b,1.166,2008-03-29,Parus major
ParMaj00131,Passeriformes,b,1.242,1979-03-18,Parus major
ParMaj00132,Passeriformes,b,1.258,1979-03-18,Parus major
ParMaj00133,Passeriformes,b,1.311,1979-03-18,Parus major
ParMaj00134,Passeriformes,b,1.31,1968-04-21,Parus major
ParMaj00135,Passeriformes,b,1.159,1968-04-21,Parus major
ParMaj00136,Passeriformes,b,1.672,1971-04-10,Parus major
ParMaj00137,Passeriformes,b,2.363,1971-04-10,Parus major
ParMaj00138,Passeriformes,b,2.608,1971-04-10,Parus major
ParMaj00139,Passeriformes,b,4.16,1971-04-10,Parus major
ParMaj00140,Passeriformes,b,2.906,1995-04-15,Parus major
ParMaj00141,Passeriformes,b,3.286,1995-04-22,Parus major
ParMaj00142,Passeriformes,b,1.216,1970-03-23,Parus major
ParMaj00143,Passeriformes,b,1.116,1970-03-23,Parus major
ParMaj00144,Passeriformes,b,3.94,1977-03-20,Parus major
ParMaj00145,Passeriformes,b,3.365,1977-03-20,Parus major
PasDom00001,Passeriformes,b,0.514,2012-06-26,Passer domesticus
PasDom00002,Passeriformes,b,0.527,2012-06-26,Passer domesticus
PasDom00003,Passeriformes,b,0.563,2012-06-26,Passer domesticus
PasDom00004,Passeriformes,b,0.643,2012-09-11,Passer domesticus
PasDom00005,Passeriformes,b,0.596,2012-09-11,Passer domesticus
PasDom00006,Passeriformes,b,0.6,2012-09-11,Passer domesticus
PasDom00007,Passeriformes,b,0.717,2006-08-20,Passer domesticus
PasDom00008,Passeriformes,b,0.662,2007-03-22,Passer domesticus
PasDom00009,Passeriformes,b,0.678,2007-03-22,Passer domesticus
PasDom00010,Passeriformes,b,0.56,2007-06-02,Passer domesticus
PasDom00011,Passeriformes,b,0.619,2007-06-02,Passer domesticus
PasDom00012,Passeriformes,b,0.56,2007-06-02,Passer domesticus
PasDom00013,Passeriformes,b,0.587,2007-06-02,Passer domesticus
PasDom00014,Passeriformes,b,0.607,2007-06-02,Passer domesticus
PasDom00015,Passeriformes,b,0.558,2007-06-06,Passer domesticus
PasDom00016,Passeriformes,b,0.564,2007-06-06,Passer domesticus
PasDom00017,Passeriformes,b,0.785,2008-03-24,Passer domesticus
PasDom00018,Passeriformes,b,0.731,2008-03-24,Passer domesticus
PasDom00019,Passeriformes,b,0.751,2008-03-24,Passer domesticus
PasDom00020,Passeriformes,b,0.609,2008-04-04,Passer domesticus
PasDom00021,Passeriformes,b,0.656,2008-04-04,Passer domesticus
PasDom00022,Passeriformes,b,1.6,1966-04-09,Passer domesticus
PasDom00023,Passeriformes,b,0.962,1966-04-09,Passer domesticus
PasHis00001,Passeriformes,b,0.594,2012-06-05,Passer hispaniolensis
PasHis00002,Passeriformes,b,0.629,2012-06-05,Passer hispaniolensis
PasMon00001,Passeriformes,b,0.504,1966-06-01,Passer montanus
PasMon00002,Passeriformes,b,0.477,1966-06-01,Passer montanus
PasMon00003,Passeriformes,b,0.52,1966-06-01,Passer montanus
PasMon00004,Passeriformes,b,0.468,2009-05-03,Passer montanus
PasMon00005,Passeriformes,b,0.55,2009-05-03,Passer montanus
PasMon00006,Passeriformes,b,0.428,2008-06-28,Passer montanus
PasMon00007,Passeriformes,b,0.706,2008-06-28,Passer montanus
PasMon00008,Passeriformes,b,0.591,2008-06-28,Passer montanus
PasMon00009,Passeriformes,b,0.493,2008-06-28,Passer montanus
PasMon00010,Passeriformes,b,0.46,2008-06-28,Passer montanus
PasMon00011,Passeriformes,b,0.455,2008-06-28,Passer montanus
PasMon00012,Passeriformes,b,0.41,2008-06-28,Passer montanus
PasMon00013,Passeriformes,b,0.65,2008-06-28,Passer montanus
PasMon00014,Passeriformes,b,0.606,2008-06-28,Passer montanus
PasMon00015,Passeriformes,b,0.666,2008-06-28,Passer montanus
PasMon00016,Passeriformes,b,0.467,2008-06-28,Passer montanus
PasMon00017,Passeriformes,b,0.496,2008-06-28,Passer montanus
PasMon00018,Passeriformes,b,0.574,2008-06-28,Passer montanus
PasMon00019,Passeriformes,b,0.505,2008-06-28,Passer montanus
PasMon00020,Passeriformes,b,0.45,2008-06-28,Passer montanus
PasMon00021,Passeriformes,b,0.46,2008-06-28,Passer montanus
PasMon00022,Passeriformes,b,0.903,2009-06-28,Passer montanus
PelRid00001,Anura,b,1.736,1964-05-10,Pelophylax ridibundus
PelRid00002,Anura,b,0.925,1965-05-18,Pelophylax ridibundus
PelRid00003,Anura,b,0.903,1965-05-18,Pelophylax ridibundus
PerAte00001,Passeriformes,u,0.683,1983-03-17,Periparus ater
PerAte00002,Passeriformes,u,0.481,1983-03-17,Periparus ater
PerAte00003,Passeriformes,u,0.921,1983-03-17,Periparus ater
PerAte00004,Passeriformes,u,0.917,1983-03-17,Periparus ater
PerAte00005,Passeriformes,u,0.708,1983-03-17,Periparus ater
PerAte00006,Passeriformes,u,0.486,1983-03-17,Periparus ater
PerAte00007,Passeriformes,u,0.822,1983-03-17,Periparus ater
PerAte00008,Passeriformes,u,0.811,1972-03-25,Periparus ater
PerAte00009,Passeriformes,u,0.456,1972-03-25,Periparus ater
PerAte00010,Passeriformes,u,1.464,1972-03-25,Periparus ater
PerAte00011,Passeriformes,u,0.513,1972-03-25,Periparus ater
PerAte00012,Passeriformes,u,0.832,1972-03-25,Periparus ater
PerAte00013,Passeriformes,u,0.66,1972-04-13,Periparus ater
PerAte00014,Passeriformes,u,0.692,1972-04-13,Periparus ater
PerAte00015,Passeriformes,u,0.743,1972-04-13,Periparus ater
PerAte00016,Passeriformes,u,0.625,1972-04-13,Periparus ater
PerAte00017,Passeriformes,u,2.687,1972-04-23,Periparus ater
PerAte00018,Passeriformes,b,2.7,1972-04-23,Periparus ater
PerAte00019,Passeriformes,u,2.203,1972-04-23,Periparus ater
PerAte00020,Passeriformes,u,2.454,1979-05-10,Periparus ater
PerAte00021,Passeriformes,u,2.407,1979-05-10,Periparus ater
PerAte00022,Passeriformes,u,2.569,1979-05-10,Periparus ater
PerAte00023,Passeriformes,u,3.01,1979-05-10,Periparus ater
PerAte00024,Passeriformes,u,3.013,1979-05-10,Periparus ater
PerAte00025,Passeriformes,u,2.062,1979-05-10,Periparus ater
PerAte00026,Passeriformes,u,2.439,1979-05-10,Periparus ater
PerAte00027,Passeriformes,u,2.664,1979-05-10,Periparus ater
PerAte00028,Passeriformes,u,2.56,1979-05-10,Periparus ater
PerAte00029,Passeriformes,u,2.745,1979-04-02,Periparus ater
PerAte00030,Passeriformes,u,2.7,1979-04-02,Periparus ater
PerAte00031,Passeriformes,u,2.279,1979-04-02,Periparus ater
PerAte00032,Passeriformes,u,1.139,1979-04-05,Periparus ater
PerAte00033,Passeriformes,u,2.838,1979-04-05,Periparus ater
PerAte00034,Passeriformes,u,0.826,1979-04-05,Periparus ater
PerAte00035,Passeriformes,u,1.38,1979-04-05,Periparus ater
PerAte00036,Passeriformes,u,3.007,1979-04-05,Periparus ater
PerAte00037,Passeriformes,u,1.824,1979-04-05,Periparus ater
PerAte00038,Passeriformes,u,1.152,1979-04-05,Periparus ater
PerAte00039,Passeriformes,u,3.05,1979-04-05,Periparus ater
PerAte00040,Passeriformes,u,2.202,1998-05-29,Periparus ater
PerAte00041,Passeriformes,u,2.368,1998-05-29,Periparus ater
PerAte00042,Passeriformes,u,1.719,2005-02-20,Periparus ater
PerAte00043,Passeriformes,u,2.356,2005-02-20,Periparus ater
PerAte00044,Passeriformes,u,0.4,2005-03-28,Periparus ater
PerAte00045,Passeriformes,u,0.543,2005-03-28,Periparus ater
PerAte00046,Passeriformes,u,0.96,2005-03-28,Periparus ater
PerAte00047,Passeriformes,u,0.42,2005-03-28,Periparus ater
PerAte00048,Passeriformes,u,0.535,2005-03-28,Periparus ater
PerAte00049,Passeriformes,u,0.516,2005-03-28,Periparus ater
PerAte00050,Passeriformes,u,0.878,2005-03-28,Periparus ater
PerAte00051,Passeriformes,u,0.435,2005-03-28,Periparus ater
PerAte00052,Passeriformes,u,1.51,2005-03-28,Periparus ater
PerAte00053,Passeriformes,u,0.37,2005-03-28,Periparus ater
PerAte00054,Passeriformes,u,0.498,2005-03-28,Periparus ater
PerAte00055,Passeriformes,u,0.559,2005-03-28,Periparus ater
PerAte00056,Passeriformes,u,1.087,2005-03-28,Periparus ater
PerAte00057,Passeriformes,u,0.466,2005-03-28,Periparus ater
PerAte00058,Passeriformes,u,0.693,2005-03-28,Periparus ater
PerAte00063,Passeriformes,u,2.958,2005-03-28,Periparus ater
PerAte00064,Passeriformes,a,2.158,2005-03-28,Periparus ater
PerAte00065,Passeriformes,u,2.247,2005-03-28,Periparus ater
PerAte00066,Passeriformes,u,2.418,2005-03-28,Periparus ater
PerAte00067,Passeriformes,a,2.388,2005-03-28,Periparus ater
PerAte00068,Passeriformes,u,2.238,2005-03-28,Periparus ater
PerAte00069,Passeriformes,u,1.797,2005-03-28,Periparus ater
PerAte00070,Passeriformes,u,2.517,2005-03-28,Periparus ater
PerAte00071,Passeriformes,u,2.428,2005-03-28,Periparus ater
PerAte00072,Passeriformes,a,2.539,2005-03-28,Periparus ater
PerAte00073,Passeriformes,u,1.959,2004-06-30,Periparus ater
PerAte00074,Passeriformes,u,2.123,2004-06-30,Periparus ater
PerAte00075,Passeriformes,u,2.232,2004-06-30,Periparus ater
PerAte00076,Passeriformes,u,1.914,2004-06-30,Periparus ater
PerAte00077,Passeriformes,b,2.505,2005-04-10,Periparus ater
PerAte00078,Passeriformes,u,2.654,2001-06-23,Periparus ater
PerAte00079,Passeriformes,u,3.159,2001-06-23,Periparus ater
PerAte00080,Passeriformes,u,2.876,2001-06-27,Periparus ater
PerAte00081,Passeriformes,u,2.012,2001-06-27,Periparus ater
PerAte00082,Passeriformes,u,2.494,2001-06-27,Periparus ater
PerAte00083,Passeriformes,u,4.414,1983-08-21,Periparus ater
PerAte00084,Passeriformes,u,1.989,1988-06-12,Periparus ater
PerAte00085,Passeriformes,u,2.542,1988-06-12,Periparus ater
PerAte00086,Passeriformes,u,2.091,2003-05-26,Periparus ater
PerAte00087,Passeriformes,u,1.809,2003-05-26,Periparus ater
PerAte00088,Passeriformes,u,2.937,2003-05-26,Periparus ater
PerAte00089,Passeriformes,u,2.881,2003-05-26,Periparus ater
PerAte00090,Passeriformes,u,2.749,2003-05-26,Periparus ater
PerAte00091,Passeriformes,u,2.946,2003-05-26,Periparus ater
PerAte00092,Passeriformes,u,3.232,2003-05-26,Periparus ater
PerAte00093,Passeriformes,u,0.854,2012-10-20,Periparus ater
PerAte00094,Passeriformes,u,0.563,2012-10-20,Periparus ater
PerAte00095,Passeriformes,u,1.382,2012-10-20,Periparus ater
PerAte00096,Passeriformes,u,0.642,2012-10-20,Periparus ater
PerAte00097,Passeriformes,u,3.129,2012-10-20,Periparus ater
PerAte00098,Passeriformes,u,0.383,2012-10-20,Periparus ater
PerAte00099,Passeriformes,u,3.459,2012-10-20,Periparus ater
PerAte00100,Passeriformes,u,0.545,2012-10-20,Periparus ater
PerAte00101,Passeriformes,u,3.978,2012-10-20,Periparus ater
PerAte00102,Passeriformes,u,0.407,2012-10-20,Periparus ater
PerAte00103,Passeriformes,a,2.951,2012-10-20,Periparus ater
PerAte00104,Passeriformes,u,0.803,2012-10-20,Periparus ater
PerAte00105,Passeriformes,u,1.796,1992-03-18,Periparus ater
PerAte00106,Passeriformes,u,2.264,1992-03-18,Periparus ater
PerAte00107,Passeriformes,u,2.05,1992-03-18,Periparus ater
PerAte00108,Passeriformes,u,1.772,2006-12-21,Periparus ater
PerAte00109,Passeriformes,u,1.565,2006-12-21,Periparus ater
PerAte00110,Passeriformes,b,2.947,2007-04-30,Periparus ater
PerAte00111,Passeriformes,u,0.725,2007-04-30,Periparus ater
PerAte00112,Passeriformes,u,0.837,2007-04-30,Periparus ater
PerAte00113,Passeriformes,u,0.688,2007-04-30,Periparus ater
PerAte00114,Passeriformes,u,2.131,2007-04-30,Periparus ater
PerAte00115,Passeriformes,u,2.345,2007-04-30,Periparus ater
PerAte00116,Passeriformes,u,2.471,2007-04-30,Periparus ater
PerAte00117,Passeriformes,u,1.727,2007-04-30,Periparus ater
PerAte00118,Passeriformes,u,1.967,2007-04-30,Periparus ater
PerAte00119,Passeriformes,u,2.396,2007-04-30,Periparus ater
PerAte00120,Passeriformes,u,2.482,2007-04-30,Periparus ater
PerAte00121,Passeriformes,a,2.507,2007-04-30,Periparus ater
PerAte00122,Passeriformes,u,2.052,2007-04-30,Periparus ater
PerAte00123,Passeriformes,u,2.56,2007-04-30,Periparus ater
PerAte00124,Passeriformes,u,2.432,2007-04-30,Periparus ater
PerAte00125,Passeriformes,a,2.642,2008-02-24,Periparus ater
PerAte00126,Passeriformes,u,2.597,2008-02-24,Periparus ater
PerAte00127,Passeriformes,u,2.696,2008-02-24,Periparus ater
PerAte00128,Passeriformes,u,1.859,2008-02-24,Periparus ater
PerAte00129,Passeriformes,u,1.052,2008-02-24,Periparus ater
PerAte00130,Passeriformes,u,2.042,2008-02-24,Periparus ater
PerAte00131,Passeriformes,a,2.204,2008-02-24,Periparus ater
PerAte00132,Passeriformes,b,1.023,2008-02-24,Periparus ater
PerAte00133,Passeriformes,u,2.141,2008-02-24,Periparus ater
PerAte00134,Passeriformes,u,1.752,2008-02-24,Periparus ater
PerAte00135,Passeriformes,u,2.979,2008-02-24,Periparus ater
PerAte00136,Passeriformes,u,1.546,2008-02-24,Periparus ater
PerAte00137,Passeriformes,u,0.791,2008-02-24,Periparus ater
PerAte00138,Passeriformes,u,1.564,2008-02-24,Periparus ater
PerAte00139,Passeriformes,u,1.875,2008-02-24,Periparus ater
PerAte00140,Passeriformes,u,2.616,2008-02-24,Periparus ater
PerAte00141,Passeriformes,u,1.524,2008-02-24,Periparus ater
PerAte00142,Passeriformes,u,1.326,2008-02-24,Periparus ater
PerAte00143,Passeriformes,u,2.238,2008-02-24,Periparus ater
PerAte00144,Passeriformes,u,0.859,2008-02-24,Periparus ater
PerAte00145,Passeriformes,u,2.368,2008-02-24,Periparus ater
PerAte00146,Passeriformes,u,3.204,2008-02-24,Periparus ater
PerAte00147,Passeriformes,u,2.723,2008-02-24,Periparus ater
PerAte00148,Passeriformes,u,0.542,2008-02-24,Periparus ater
PerAte00149,Passeriformes,u,0.537,2008-02-24,Periparus ater
PerAte00150,Passeriformes,u,1.66,2008-02-24,Periparus ater
PerAte00151,Passeriformes,u,0.707,2008-02-24,Periparus ater
PerAte00152,Passeriformes,b,2.296,2008-02-24,Periparus ater
PerAte00153,Passeriformes,u,0.614,2008-02-24,Periparus ater
PerAte00154,Passeriformes,u,2.346,2008-02-24,Periparus ater
PerAte00155,Passeriformes,u,0.809,2008-02-24,Periparus ater
PerAte00156,Passeriformes,u,3.859,2008-02-24,Periparus ater
PerAte00157,Passeriformes,u,2.205,2008-03-15,Periparus ater
PerAte00158,Passeriformes,u,2.863,2008-03-15,Periparus ater
PerAte00159,Passeriformes,u,2.795,2008-03-15,Periparus ater
PerAte00160,Passeriformes,u,2.554,2008-03-15,Periparus ater
PerAte00161,Passeriformes,u,3.24,2008-03-15,Periparus ater
PerAte00162,Passeriformes,u,2.37,2008-03-15,Periparus ater
PerAte00163,Passeriformes,a,3.772,2008-03-15,Periparus ater
PerAte00164,Passeriformes,u,2.638,2008-03-15,Periparus ater
PerAte00165,Passeriformes,u,1.383,2008-03-15,Periparus ater
PerAte00166,Passeriformes,u,1.074,2008-03-15,Periparus ater
PerAte00167,Passeriformes,a,2.704,2008-03-15,Periparus ater
PerAte00168,Passeriformes,u,2.897,2008-03-15,Periparus ater
PerAte00169,Passeriformes,u,10.801,2008-03-15,Periparus ater
PerAte00170,Passeriformes,u,1.297,2008-03-15,Periparus ater
PerAte00171,Passeriformes,u,1.244,2008-03-15,Periparus ater
PerAte00172,Passeriformes,u,3.567,2008-03-15,Periparus ater
PerAte00173,Passeriformes,b,0.557,2008-03-15,Periparus ater
PerAte00174,Passeriformes,b,0.81,2008-03-15,Periparus ater
PerAte00175,Passeriformes,u,0.804,2008-03-15,Periparus ater
PerAte00176,Passeriformes,u,0.981,2008-04-07,Periparus ater
PerAte00177,Passeriformes,u,0.999,2008-04-07,Periparus ater
PerAte00178,Passeriformes,u,2.36,2010-05-20,Periparus ater
PerAte00179,Passeriformes,b,2.207,2010-05-20,Periparus ater
